ACCESSION_ID	CLADE	PANGO_LINEAGE	VARIANT	LOCATION	SUBMISSION_DATE
EPI_ISL_1629905	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629908	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629907	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629902	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629901	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629904	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629903	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629909	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629900	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629928	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629927	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629929	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629924	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629923	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630119	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629926	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630118	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629925	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630117	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630116	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630115	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630114	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630113	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630112	G	P.1	VOC GR/501Y.V3 (P.1) first detected in Brazil/Japan	Campania	2021-04-18
EPI_ISL_1630111	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630110	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629920	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629922	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629921	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629917	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629916	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629919	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629918	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629913	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630109	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629912	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630108	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629915	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630107	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629914	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630106	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630105	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630104	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630103	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630102	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630101	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630100	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629911	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629910	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630099	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630098	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630097	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630096	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630095	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630094	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630093	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630092	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630091	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630090	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630089	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630088	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630087	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629890	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630086	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630085	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629892	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630084	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629891	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630083	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630082	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630081	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630080	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629898	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629897	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629899	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629894	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629893	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629896	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629895	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629869	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629989	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629868	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630059	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630058	G	B.1.258.14		Campania	2021-04-18
EPI_ISL_1630057	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630056	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630055	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630054	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630053	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630052	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629980	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630051	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630050	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629986	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629865	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629985	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629988	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629867	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629987	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629866	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629982	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629861	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629981	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629860	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629984	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629863	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629983	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629862	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629979	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629858	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629978	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629857	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629859	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630049	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630048	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630047	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630046	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630045	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630043	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630042	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630041	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630040	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629975	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629854	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629974	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629853	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629977	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629856	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629976	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629855	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629971	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629850	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629970	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629973	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629852	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629972	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629851	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630079	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630078	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630077	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630075	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630074	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630073	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629880	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630072	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630070	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629887	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629886	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629889	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629888	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629883	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629882	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629885	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629884	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629879	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630069	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630068	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630067	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630066	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630065	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630064	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630063	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629991	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629870	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629990	GV	B.1.177		Campania	2021-04-18
EPI_ISL_1630061	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630060	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629997	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629876	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629996	GV	B.1.177.10		Campania	2021-04-18
EPI_ISL_1629875	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629999	GV	B.1.177		Campania	2021-04-18
EPI_ISL_1629998	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629877	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629993	GV	B.1.177		Campania	2021-04-18
EPI_ISL_1629872	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629992	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629871	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629995	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629994	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629873	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629829	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629946	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629825	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629945	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629824	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629827	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630019	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629826	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630139	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630018	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630138	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630017	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630137	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630016	GV	B.1.177.88		Campania	2021-04-18
EPI_ISL_1630136	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630015	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630135	G	P.1	VOC GR/501Y.V3 (P.1) first detected in Brazil/Japan	Campania	2021-04-18
EPI_ISL_1630014	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630134	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630013	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630133	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630012	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630132	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630011	GV	B.1.177		Campania	2021-04-18
EPI_ISL_1630131	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630010	G	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1630130	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629942	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629821	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629941	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629820	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629944	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629823	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629943	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629822	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629940	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629939	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629818	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629938	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
EPI_ISL_1629817	GRY	B.1.1.7	VOC 202012/01 GRY (B.1.1.7) first detected in the UK	Campania	2021-04-18
